StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent_1,Consent_2,Consent_3,Consent_4,Consent_5,Consent_6,Consent_7,prolific_id,NoDI1_Comp,NoDI1_TryAgain,NoDI1_Take,NoDI1_Nothing,NoDI2_Comp,NoDI2_TryAgain,NoDI2_Take,NoDI2_Nothing,NoDI3_Comp,NoDI3_TryAgain,NoDI3_Take,NoDI3_Nothing,NoDI4_Comp,NoDI4_TryAgain,NoDI4_Take,NoDI4_Nothing,DI_Comp,DI_TryAgain,DI_Take,DI_Nothing,3PP_Comp,3PP_TryAgain,3PP_Take,3PP_Nothing,DaysWeek,DaysWeek_TryAgain,P2_Decision,Explain,SelfRate_1,SelfRate_2,SelfRate_3,SelfRate_4,SelfRate_5,SelfRate_6,SelfRate_7,SelfRate_8,SelfRate_9,SelfRate_10,SelfRate_11,Q120,Q120_3_TEXT,PROLIFIC_PID,counter,STUDY_ID,SESSION_ID
28/11/2022 08:57,28/11/2022 09:06,IP Address,90.213.198.186,96,552,FALSE,,FS_2xIZoxk65UkUfF7,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6137e32367aae15b0156bd7e,"I would have £0.40, Player 2 would have £0.00",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.40",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.40, Player 2 would have £0.40",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.60",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,Yes - I want to take £0.20 of Player 1's bonus,"To be fair and reasonable to the other participants, it seemed only fair to try and end up with equal share from the games for both participants ",,,,,,,,,,,,,,6137e32367aae15b0156bd7e,6,63846a4ec16d08f02cdabff0,638477d959489cc7bd0cc566
28/11/2022 08:57,28/11/2022 09:04,IP Address,31.51.44.222,96,442,FALSE,,FS_3J2h3g6VYlGzDr8,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,62a1edf317b619f0fa0216fc,"I would have £0.80, Player 2 would have £0.00","I would have £0.70, Player 2 would have £0.00",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.80, Player 2 would have £0.20","I would have £0.40, Player 2 would have £0.20",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.80, Player 2 would have £0.20","I would have £0.40, Player 2 would have £0.20",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.50, Player 2 would have £0.40","I would have £0.40, Player 2 would have £0.40",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.80, Player 2 would have £0.40","I would have £0.70, Player 2 would have £0.40",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £1.30, Player 1 would have £0.50, Player 2 would have £0.60","I would have £0.90, Player 1 would have £0.70, Player 2 would have £0.60",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,Yes - I want to take £0.20 of Player 1's bonus,Interesting take on a game,,,,,,,,,,,,,,62a1edf317b619f0fa0216fc,6,63846a4ec16d08f02cdabff3,638477f0726a93dd9dd166e8
28/11/2022 08:57,28/11/2022 09:06,IP Address,86.174.16.77,96,529,FALSE,,FS_qF2OJbYFgBaKFIB,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,610708c5efbf18e4295facc3,"I would have £0.40, Player 2 would have £0.00",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.50, Player 2 would have £0.40","I would have £0.40, Player 2 would have £0.40",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.40, Player 2 would have £0.40",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.60",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,No - I do not want to take £0.20 of Player 1's bonus,I couldn’t gain money in most games but lose it to take someone else’s bonus which seemed pointless ,,,,,,,,,,,,,,610708c5efbf18e4295facc3,6,63846a4ec16d08f02cdabfea,638478067f06a33213ab117b
28/11/2022 08:58,28/11/2022 09:09,IP Address,77.98.96.31,96,659,FALSE,,FS_3FPvWkfdNKmIHKx,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5dc68e918a84464c2e4fe929,"I would have £0.70, Player 2 would have £0.00","I would have £0.40, Player 2 would have £0.00",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.70, Player 2 would have £0.20","I would have £0.40, Player 2 would have £0.20",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.50, Player 2 would have £0.40","I would have £0.40, Player 2 would have £0.50",Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.10,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.50, Player 2 would have £0.40","I would have £0.40, Player 2 would have £0.40",Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.90, Player 1 would have £0.70, Player 2 would have £0.60","I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.00",Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,No - I do not want to take £0.20 of Player 1's bonus,To be fair and ultimately to win!,,,,,,,,,,,,,,5dc68e918a84464c2e4fe929,6,63846a4ec16d08f02cdabff9,6384781f97be3db10c303cdc
28/11/2022 08:59,28/11/2022 09:26,IP Address,92.40.170.244,96,1604,FALSE,,FS_3Rr9tZS2UPPIXZp,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5d1290103b20b0000102e8e3,"I would have £0.40, Player 2 would have £0.00",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.40",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.10,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.40, Player 2 would have £0.40",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.60",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,No - I do not want to take £0.20 of Player 1's bonus,I tried to make my decisions to be fair to the other players. I tended not to deduct any money from their profits as it also impacts my final profits too.,,,,,,,,,,,,,,5d1290103b20b0000102e8e3,6,63846a4ec16d08f02cdabfea,6384787bb41eb199d0293511
28/11/2022 09:00,28/11/2022 09:50,IP Address,94.101.146.139,12,3022,FALSE,,FS_22YnUJyUV7uh1EX,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5ab4e55cf69e940001d8d3bf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ab4e55cf69e940001d8d3bf,0,63846a4ec16d08f02cdabff1,63847893196194808729351d
28/11/2022 09:00,28/11/2022 09:17,IP Address,51.146.82.24,96,1002,FALSE,,FS_2qn4WTihNvI61NY,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6320a0456c8a837509e58686,"I would have £0.40, Player 2 would have £0.00",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.40",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.10,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.40, Player 2 would have £0.40",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.60",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,No - I do not want to take £0.20 of Player 1's bonus,Whether or not the other person was planning on trying to bring my bonus down. ,,,,,,,,,,,,,,6320a0456c8a837509e58686,6,63846a4ec16d08f02cdabfee,638478a0bc0f4b52ea0cc5c0
28/11/2022 09:00,28/11/2022 09:09,IP Address,5.81.78.46,26,536,FALSE,,FS_3Es30OC1MfI6508,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5c16e65f11fe9a00013e13da,,,,,,,,,,,,,,,,,,,,,"I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.60",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,,,,,,,,,,,,,,,,,,5c16e65f11fe9a00013e13da,2,63846a4ec16d08f02cdabfea,638478a6a46690b3b22934c1
28/11/2022 09:00,28/11/2022 09:25,IP Address,2.219.249.146,96,1468,FALSE,,FS_2WGWsdy8lY1Ae6W,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5a022e98728b1b0001ad8b6b,"I would have £0.50, Player 2 would have £0.00","I would have £0.40, Player 2 would have £0.00",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.50, Player 2 would have £0.20","I would have £0.70, Player 2 would have £0.20",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.50, Player 2 would have £0.40","I would have £0.40, Player 2 would have £0.50",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.50, Player 2 would have £0.40","I would have £0.40, Player 2 would have £0.40",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.90, Player 1 would have £0.70, Player 2 would have £0.60","I would have £1.30, Player 1 would have £0.50, Player 2 would have £0.60",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,No - I do not want to take £0.20 of Player 1's bonus,I'd rather not take from my opponents.,,,,,,,,,,,,,,5a022e98728b1b0001ad8b6b,6,63846a4ec16d08f02cdabfe8,638478bfe307932ff7ca9bdc
28/11/2022 09:01,28/11/2022 09:21,IP Address,90.205.228.163,96,1171,FALSE,,FS_3kzWKWR5wH0V1V1,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5c470c15cae0ab000188bdc2,"I would have £0.40, Player 2 would have £0.00",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.50, Player 2 would have £0.20","I would have £0.40, Player 2 would have £0.20",Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20","I would have £0.40, Player 2 would have £0.40",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.40, Player 2 would have £0.40",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £1.30, Player 1 would have £0.50, Player 2 would have £0.60","I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.60",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,Yes - I want to take £0.20 of Player 1's bonus,I wanted to end the game with the most money ,,,,,,,,,,,,,,5c470c15cae0ab000188bdc2,6,63846a4ec16d08f02cdabfea,638478ef716e3426bff1225f
28/11/2022 09:02,28/11/2022 09:16,IP Address,31.52.251.20,96,836,FALSE,,FS_10wNbzTP0GTSAKJ,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5eab13155a85f50c05f6e9f7,"I would have £0.40, Player 2 would have £0.00",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.40",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.40, Player 2 would have £0.40",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.90, Player 1 would have £0.70, Player 2 would have £0.60","I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.60",Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,Yes - I want to take £0.20 of Player 1's bonus,Increase my bonus,,,,,,,,,,,,,,5eab13155a85f50c05f6e9f7,6,63846a4ec16d08f02cdabfe8,6384791151a8de595616322f
28/11/2022 09:02,28/11/2022 09:02,IP Address,92.40.191.200,13,26,FALSE,,FS_3dFWTtWIHr08BpD,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5a5f4571f6c5170001954a38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a5f4571f6c5170001954a38,1,63846a4ec16d08f02cdabff0,6384790fdeb214cf8b5a80f4
28/11/2022 09:02,28/11/2022 09:03,IP Address,82.132.245.8,0,34,FALSE,,FS_1r6s0VGJnmMQhni,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636a306c1d4d9e37a2722e16,0,63846a4ec16d08f02cdabfee,638479272563c1c77b0c079c
28/11/2022 09:02,28/11/2022 09:16,IP Address,82.132.185.122,96,836,FALSE,,FS_3fkLoH4eM9v7bRK,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5835e18fa708570001a8b0f4,"I would have £0.40, Player 2 would have £0.00",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.40",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.40, Player 2 would have £0.40",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.60",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,No - I do not want to take £0.20 of Player 1's bonus,I felt it was unfair to take off the other player ,,,,,,,,,,,,,,5835e18fa708570001a8b0f4,6,63846a4ec16d08f02cdabfea,6384793bd5c5484fadc42111
28/11/2022 09:03,29/11/2022 11:30,IP Address,94.197.115.212,96,95186,FALSE,,FS_2R8QFKqjuBjCc52,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5d53d043e36afb001ae105e9,"I would have £0.40, Player 2 would have £0.00",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.50, Player 2 would have £0.20","I would have £0.40, Player 2 would have £0.20",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.40",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.40, Player 2 would have £0.40",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £1.30, Player 1 would have £0.50, Player 2 would have £0.60","I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.60",Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,Yes - I want to take £0.20 of Player 1's bonus,"I did not want to take any value mostly from anyone as I felt it was unfair , however the last decision I decided to take value as it left it equal.",,,,,,,,,,,,,,5d53d043e36afb001ae105e9,6,63846a4ec16d08f02cdabfea,6384796fdeb214cf8b5a80ff
28/11/2022 09:03,28/11/2022 09:09,IP Address,176.254.134.164,39,326,FALSE,,FS_2RVqQXBfC8BhPTI,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5b70758cf3dd6600010aa9eb,"I would have £0.40, Player 2 would have £0.00",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.50, Player 2 would have £0.20","I would have £0.40, Player 2 would have £0.20",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b70758cf3dd6600010aa9eb,3,63846a4ec16d08f02cdabfe8,638479752cf1edfab7c420b0
28/11/2022 09:05,28/11/2022 09:06,IP Address,2.29.48.121,12,97,FALSE,,FS_3jZjCdYXAi2DXdq,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5f86ebc47c32d005ad582abd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f86ebc47c32d005ad582abd,0,63846a4ec16d08f02cdabfea,638479c5adabba4180acc8b9
28/11/2022 09:05,28/11/2022 09:07,IP Address,213.121.202.130,19,106,FALSE,,FS_2uUk9kvm2XCeyDg,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6363914315297ad5dfeceb4f,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,6363914315297ad5dfeceb4f,1,63846a4ec16d08f02cdabff0,638479de06c4f75a40d50882
28/11/2022 09:06,28/11/2022 09:15,IP Address,213.205.192.194,96,548,FALSE,,FS_1pVBpVNLSTArTN2,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5da09f733c3367001a72dec6,"I would have £0.40, Player 2 would have £0.00",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.40",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.40, Player 2 would have £0.40",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.00","I would have £1.30, Player 1 would have £0.50, Player 2 would have £0.60",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,No - I do not want to take £0.20 of Player 1's bonus,Didn’t want to hinder myself to then hinder someone else ,,,,,,,,,,,,,,5da09f733c3367001a72dec6,6,63846a4ec16d08f02cdabfef,638479f9e7dc12d1110a9e8d
28/11/2022 09:06,28/11/2022 09:18,IP Address,51.187.27.124,96,734,FALSE,,FS_3LXbgnNq8snAlPo,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,59c22487cb3cd4000101d12c,"I would have £0.80, Player 2 would have £0.00","I would have £0.50, Player 2 would have £0.00",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.50, Player 2 would have £0.20","I would have £0.40, Player 2 would have £0.20",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.70, Player 2 would have £0.20","I would have £0.50, Player 2 would have £0.20",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.50, Player 2 would have £0.40","I would have £0.40, Player 2 would have £0.20",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.70, Player 2 would have £0.40","I would have £0.40, Player 2 would have £0.40",Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.00","I would have £1.30, Player 1 would have £0.50, Player 2 would have £0.60",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,Yes - I want to take £0.20 of Player 1's bonus,To find out of I would be fair in my decisions,,,,,,,,,,,,,,59c22487cb3cd4000101d12c,6,63846a4ec16d08f02cdabffb,638479e47abdf304159de13c
28/11/2022 09:06,28/11/2022 09:25,IP Address,5.67.82.24,96,1152,FALSE,,FS_1fjglTvxURwBw4I,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,630be3605287a0f49b87c709,"I would have £0.50, Player 2 would have £0.00","I would have £0.40, Player 2 would have £0.00",Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.50, Player 2 would have £0.20","I would have £0.40, Player 2 would have £0.20",Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.40",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.40, Player 2 would have £0.40",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.60",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,Yes - I want to take £0.20 of Player 1's bonus,Difference between players’  bonuses and amount of mine,,,,,,,,,,,,,,630be3605287a0f49b87c709,6,63846a4ec16d08f02cdabfe8,63847a03dc10634b8eea6410
