Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6384746cd8b8c33fd876bfaa,5cd6f56d4a405a001747f8bc,APPROVED,2022-11-28T08:42:23.857000Z,2022-11-28T09:09:04.633000Z,2022-11-28T13:06:53.246000,2022-11-28T09:09:05.189902Z,1601,CKBF49QL,132,English,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6384746cf5490a973c30cd23,5fcead109898cb1466641f65,APPROVED,2022-11-28T08:42:23.176000Z,2022-11-28T08:56:35.171000Z,2022-11-28T13:05:11.468000,2022-11-28T08:56:37.301743Z,852,CKBF49QL,532,"English, Hungarian",43,Male,White,Hungary,United Kingdom,Hungary,Hungarian,No,Full-Time
6384747989d8792a22b5308e,5b257364a7cee100011d8831,APPROVED,2022-11-28T08:51:29.851000Z,2022-11-28T09:13:47.922000Z,2022-11-28T13:07:33.607000,2022-11-28T09:13:48.379381Z,1339,CKBF49QL,749,English,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
6384747a05b27fabce7445ed,6301185b6013d0487dcd3873,APPROVED,2022-11-28T08:42:37.903000Z,2022-11-28T09:11:11.193000Z,2022-11-28T13:05:45.936000,2022-11-28T09:11:11.733408Z,1714,NOCODE,114,English,67,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638474802de28baf49d508e5,5d1c9d39ff67e3000140ca87,APPROVED,2022-11-28T08:42:40.152000Z,2022-11-28T09:00:10.707000Z,2022-11-28T13:05:22.348000,2022-11-28T09:00:11.430109Z,1051,CKBF49QL,1176,English,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
638474854b0ca22f2a30cd0a,6327351e2d98989b8e5d071a,APPROVED,2022-11-28T08:42:49.546000Z,2022-11-28T08:59:08.770000Z,2022-11-28T13:05:46.083000,2022-11-28T08:59:09.497652Z,980,CKBF49QL,60,English,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63847490e2864e78352f03e8,5a8d59b2ae9a0b0001aa30b3,APPROVED,2022-11-28T08:43:01.337000Z,2022-11-28T09:00:09.117000Z,2022-11-28T13:06:40.394000,2022-11-28T09:00:09.676377Z,1028,CKBF49QL,1091,English,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
63847492d4c0cc9db8ca9be9,5f674b595c87a8334c381ae7,APPROVED,2022-11-28T08:43:02.784000Z,2022-11-28T09:00:28.265000Z,2022-11-28T13:05:22.484000,2022-11-28T09:00:29.031462Z,1046,CKBF49QL,1295,English,72,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63847497e26a82a83001a86d,637f7b94e67e5f28b0233f44,APPROVED,2022-11-28T08:43:06.030000Z,2022-11-28T08:54:22.544000Z,2022-11-28T13:06:20.249000,2022-11-28T08:54:23.584617Z,677,CKBF49QL,10,English,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6384749ab41eb199d02934b6,6005f8260fead291c70fc06e,APPROVED,2022-11-28T08:43:06.923000Z,2022-11-28T08:54:05.437000Z,2022-11-28T08:54:25.259000,2022-11-28T08:54:06.115184Z,659,CKBF49QL,530,English,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6384749f3492baf7f00c07e8,5e42855a6cc37110b1c4371e,APPROVED,2022-11-28T08:43:17.101000Z,2022-11-28T08:56:31.129000Z,2022-11-28T13:06:53.445000,2022-11-28T08:56:32.291073Z,795,CKBF49QL,736,English,36,Female,White,United Kingdom,United Kingdom,Ireland,English,No,Full-Time
638474a3b324a904845a80cc,5f4fbebb8bb76c0c01881651,APPROVED,2022-11-28T08:43:21.242000Z,2022-11-28T09:00:18.399000Z,2022-11-28T13:05:46.224000,2022-11-28T09:00:19.099597Z,1018,CKBF49QL,764,English,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
638474b1c7cdf9e46101a84c,6294b77f8782497d0f35bd25,APPROVED,2022-11-28T08:43:34.057000Z,2022-11-28T08:53:11.355000Z,2022-11-28T08:54:33.590000,2022-11-28T08:53:11.823488Z,578,CKBF49QL,217,English,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638474c088b8727221ed2189,6319ff72af53b37ab8e07aa3,APPROVED,2022-11-28T08:43:47.633000Z,2022-11-28T08:52:58.450000Z,2022-11-28T08:54:55.230000,2022-11-28T08:52:58.892918Z,551,CKBF49QL,31,English,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638474c08c22e827e3136758,6315fe25e70567e43c4febdb,APPROVED,2022-11-28T08:43:44.837000Z,2022-11-28T09:03:51.991000Z,2022-11-28T13:05:11.585000,2022-11-28T09:03:52.736962Z,1208,CKBF49QL,183,English,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638474c1b41eb199d02934ba,5cd8638310887400162dafec,APPROVED,2022-11-28T08:45:41.369000Z,2022-11-28T08:51:43.392000Z,2022-11-28T08:54:53.987000,2022-11-28T08:51:45.189872Z,363,CKBF49QL,732,English,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
638474c5cf1fb55809f12250,60886f033e4f5c214da0c898,APPROVED,2022-11-28T08:43:58.278000Z,2022-11-28T08:54:37.084000Z,2022-11-28T13:06:29.288000,2022-11-28T08:54:38.848427Z,639,CKBF49QL,773,English,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638474c8200591a279ade8cc,5fb8d29daff3bb26b233b979,APPROVED,2022-11-28T08:44:07.808000Z,2022-11-28T09:01:24.685000Z,2022-11-28T13:05:22.625000,2022-11-28T09:01:25.145197Z,1037,CKBF49QL,893,English,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638474c863b2d994c6ec1772,5a046d655d06850001aff42b,APPROVED,2022-11-28T08:43:57.188000Z,2022-11-28T08:55:50.799000Z,2022-11-28T13:06:29.416000,2022-11-28T08:55:51.317863Z,714,CKBF49QL,656,English,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638474c98064be37af37a934,614991f899042a3e2582a626,APPROVED,2022-11-28T08:43:55.986000Z,2022-11-28T08:51:06.240000Z,2022-11-28T08:54:36.061000,2022-11-28T08:51:06.960892Z,431,CKBF49QL,253,English,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638474cd384793fc75303cdb,5fb551ccab996500099ab1aa,APPROVED,2022-11-28T08:44:50.510000Z,2022-11-28T09:01:02.238000Z,2022-11-28T13:07:47.829000,2022-11-28T09:01:02.816500Z,972,CKBF49QL,925,English,34,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638474cdf9fc60ec59acc8c1,5b7bf6c98c721a00015d1feb,APPROVED,2022-11-28T08:44:00.104000Z,2022-11-28T08:55:38.693000Z,2022-11-28T13:05:22.761000,2022-11-28T08:55:39.213051Z,699,CKBF49QL,1620,English,62,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638474d11a33d426f9ca9c03,5d0a775bccb8bb00179a04f1,APPROVED,2022-11-28T08:44:06.917000Z,2022-11-28T09:00:16.837000Z,2022-11-28T13:05:46.370000,2022-11-28T09:00:17.451230Z,970,CKBF49QL,1208,English,72,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638474d693b0b01db2464ed7,62d1b97f44bebbf51d3a48c3,APPROVED,2022-11-28T08:44:08.671000Z,2022-11-28T08:53:42.873000Z,2022-11-28T08:54:25.389000,2022-11-28T08:53:43.389639Z,575,CKBF49QL,236,English,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638474d897be3db10c303ca1,5e53f449f20efd3f74986160,APPROVED,2022-11-28T08:44:10.080000Z,2022-11-28T08:56:36.903000Z,2022-11-28T13:06:10.204000,2022-11-28T08:56:37.412445Z,747,CKBF49QL,985,English,47,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638474db8a2d7dd20d76bf4d,634fbabbeadec08fff4e7e88,APPROVED,2022-11-28T08:44:22.252000Z,2022-11-28T08:58:07.695000Z,2022-11-28T13:07:33.736000,2022-11-28T08:58:08.230334Z,826,CKBF49QL,65,"English, Spanish",56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638474deff407721bef1222a,610678bb1bfc5138d4957250,APPROVED,2022-11-28T08:44:34.025000Z,2022-11-28T09:08:30.602000Z,2022-11-28T13:06:20.401000,2022-11-28T09:08:31.146011Z,1437,CKBF49QL,450,"English, Polish",37,Male,White,Poland,United Kingdom,Poland,Polish,No,Full-Time
638474e009fac01bbd0cc5a6,63653f3609755780043079a8,APPROVED,2022-11-28T08:50:39.003000Z,2022-11-28T09:00:32.807000Z,2022-11-28T13:05:11.707000,2022-11-28T09:00:33.415155Z,594,CKBF49QL,35,English,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638474e20cc946e1a2ade8f5,5d56add07d795e001788bb04,APPROVED,2022-11-28T08:44:36.057000Z,2022-11-28T09:02:21.837000Z,2022-11-28T13:06:29.566000,2022-11-28T09:02:22.300390Z,1066,CKBF49QL,904,English,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
638474e709fac01bbd0cc5a7,60eda0b5e8f579f6a73d0f6b,APPROVED,2022-11-28T08:44:27.181000Z,2022-11-28T09:04:55.631000Z,2022-11-28T13:07:57.311000,2022-11-28T09:04:56.178534Z,1229,CKBF49QL,660,"English, Punjabi",22,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
638474e76b67b373b8218408,5ace11dc35eccf0001a115fe,APPROVED,2022-11-28T08:44:33.786000Z,2022-11-28T09:05:57.162000Z,2022-11-28T13:05:22.898000,2022-11-28T09:05:57.724715Z,1284,CKBF49QL,1668,English,60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638474e83619c087d1464f1a,5e3d71c28eb5270274d528b8,APPROVED,2022-11-28T08:45:23.110000Z,2022-11-28T09:06:22.100000Z,2022-11-28T13:05:42.346000,2022-11-28T09:06:22.907793Z,1259,CKBF49QL,951,"English, German",70,Female,Mixed,Austria,United Kingdom,United Kingdom,German,No,Part-Time
638474e869e785a06aacc892,62b354926116305375200028,APPROVED,2022-11-28T08:44:29.552000Z,2022-11-28T08:54:33.857000Z,2022-11-28T13:06:20.557000,2022-11-28T08:54:34.412017Z,605,CKBF49QL,260,English,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638474eb97be3db10c303ca6,62a447d91e71bfacd2e8c006,APPROVED,2022-11-28T08:44:31.554000Z,2022-11-28T08:59:05.679000Z,2022-11-28T13:05:46.521000,2022-11-28T08:59:06.165019Z,875,CKBF49QL,285,English,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638474ecd8b8c33fd876bfb1,5cc9bc7031164b00011997fa,APPROVED,2022-11-28T08:44:32.796000Z,2022-11-28T08:56:31.990000Z,2022-11-28T13:06:53.632000,2022-11-28T08:56:32.897144Z,720,CKBF49QL,1225,English,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638474ef1b82129f67136701,62fccb9647eb07d62e9b6baa,APPROVED,2022-11-28T08:44:34.163000Z,2022-11-28T09:03:34.419000Z,2022-11-28T13:05:23.034000,2022-11-28T09:03:34.965140Z,1141,CKBF49QL,180,English,62,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638474f0c1004ab18c303c9c,57698d52688a5c00018d958d,APPROVED,2022-11-28T08:44:36.118000Z,2022-11-28T08:58:30.957000Z,2022-11-28T13:05:46.706000,2022-11-28T08:58:31.562739Z,835,CKBF49QL,2017,English,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638474f1c4cd900af3e21a1f,62a103f969f9ab4f9722da51,APPROVED,2022-11-28T08:44:54.066000Z,2022-11-28T08:56:45.095000Z,2022-11-28T13:05:46.900000,2022-11-28T08:56:45.667523Z,712,CKBF49QL,146,English,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638474f44d7cabec2201a831,5ea0b2cbf710490ac2644b7e,APPROVED,2022-11-28T08:48:57.789000Z,2022-11-28T09:06:29.243000Z,2022-11-28T13:05:23.170000,2022-11-28T09:06:29.811215Z,1052,CKBF49QL,879,English,68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638474f9be27e7e5330c07a9,6266a4e5846e1e41812a0432,APPROVED,2022-11-28T08:44:45.670000Z,2022-11-28T08:55:30.314000Z,2022-11-28T13:07:33.867000,2022-11-28T08:55:30.872903Z,645,CKBF49QL,467,English,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638474fb09fac01bbd0cc5aa,60f5917414ac7d222d22db64,APPROVED,2022-11-28T08:44:47.069000Z,2022-11-28T09:00:22.230000Z,2022-11-28T13:07:21.832000,2022-11-28T09:00:23.111638Z,936,CKBF49QL,794,English,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638474fb6eb0bd8dd0e937c2,569c01a19e8363000b2ffa33,APPROVED,2022-11-28T08:44:48.613000Z,2022-11-28T09:03:04.222000Z,2022-11-28T13:06:40.540000,2022-11-28T09:03:04.756152Z,1096,CKBF49QL,211,English,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638474fbeb9f2c88f3299daf,60cc7969d6efe6fa9fe1fed9,APPROVED,2022-11-28T08:52:55.374000Z,2022-11-28T09:04:43.463000Z,2022-11-28T13:06:53.824000,2022-11-28T09:04:44.062042Z,709,CKBF49QL,493,English,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63847509f517c4b48e311a04,573f59f150f5e6000dcc4963,APPROVED,2022-11-28T08:45:02.630000Z,2022-11-28T08:58:44.845000Z,2022-11-28T13:06:40.724000,2022-11-28T08:58:45.383842Z,823,CKBF49QL,1742,English,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6384750f5e08bcbea5fa61f2,5cb4b413a17c7300154f8b60,APPROVED,2022-11-28T08:45:11.139000Z,2022-11-28T09:06:42.495000Z,2022-11-28T13:05:23.307000,2022-11-28T09:06:44.097237Z,1292,CKBF49QL,1265,English,62,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63847513b4ffdc34e3ab1147,5bba60501e81e50001965663,APPROVED,2022-11-28T08:45:11.225000Z,2022-11-28T08:58:45.357000Z,2022-11-28T13:06:53.977000,2022-11-28T08:58:46.082114Z,815,CKBF49QL,216,English,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6384751793b0b01db2464ede,612f5beeadebe8b6969dc5a9,APPROVED,2022-11-28T08:45:26.920000Z,2022-11-28T09:02:05.455000Z,2022-11-28T13:05:23.442000,2022-11-28T09:02:05.959976Z,999,CKBF49QL,710,English,76,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638475179580b2c6bd9de10e,59a734ce0c87a000017481ed,APPROVED,2022-11-28T08:45:18.576000Z,2022-11-28T08:56:48.210000Z,2022-11-28T13:06:54.119000,2022-11-28T08:56:48.787037Z,690,CKBF49QL,1134,English,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6384751cfa826f43d6b44b13,5cfbef1b50597d0001e8f11e,APPROVED,2022-11-28T08:45:18.580000Z,2022-11-28T08:53:14.918000Z,2022-11-28T08:54:55.358000,2022-11-28T08:53:15.405836Z,477,CKBF49QL,323,English,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6384752168f4c9402b299dc9,59e675a6c0d35a00012951ce,APPROVED,2022-11-28T08:45:29.842000Z,2022-11-28T08:58:53.990000Z,2022-11-28T13:06:29.701000,2022-11-28T08:58:54.617433Z,805,CKBF49QL,712,English,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
638475216fadf609c045e39b,61112576c81c42b0409bd52a,APPROVED,2022-11-28T08:47:38.813000Z,2022-11-28T09:21:30.877000Z,2022-11-28T13:06:29.848000,2022-11-28T09:21:31.369502Z,2033,CKBF49QL,527,English,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6384752299e1ada62d9de11f,63492e4af391f35c12314fa5,APPROVED,2022-11-28T08:45:47.418000Z,2022-11-28T08:56:20.416000Z,2022-11-28T13:08:02.024000,2022-11-28T08:56:21.003870Z,633,CKBF49QL,25,English,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638475297589b681d5f12211,56622e9373ac8700058096d1,APPROVED,2022-11-28T08:45:31.798000Z,2022-11-28T08:53:30.318000Z,2022-11-28T08:54:22.011000,2022-11-28T08:53:30.954533Z,479,CKBF49QL,1624,English,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638475307f30a99ad6c420c2,5e5b7d7b1977823677ebc5ae,APPROVED,2022-11-28T08:45:39.270000Z,2022-11-28T08:56:02.020000Z,2022-11-28T13:06:40.895000,2022-11-28T08:56:02.713755Z,623,CKBF49QL,773,English,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638475344fc82ba0d2218419,613713a660ee306c2817c891,APPROVED,2022-11-28T08:45:43.895000Z,2022-11-28T08:55:54.224000Z,2022-11-28T13:06:41.056000,2022-11-28T08:55:54.792494Z,611,CKBF49QL,501,English,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
6384753704bdf84f44158fdf,61058112f3df928f979bb71a,APPROVED,2022-11-28T08:46:00.976000Z,2022-11-28T09:03:41.809000Z,2022-11-28T13:05:47.095000,2022-11-28T09:03:42.313894Z,1061,CKBF49QL,189,English,70,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6384753fb32e8b5d550cc583,5cc06e622413ca0017f2cdd8,APPROVED,2022-11-28T08:45:56.235000Z,2022-11-28T08:55:07.464000Z,2022-11-28T13:05:47.290000,2022-11-28T08:55:08.052867Z,552,CKBF49QL,706,English,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
63847540d5c5484fadc420ae,587b38ec3962c30001276c81,APPROVED,2022-11-28T08:45:59.690000Z,2022-11-28T09:01:46.734000Z,2022-11-28T13:05:47.484000,2022-11-28T09:01:47.301653Z,948,CKBF49QL,1619,English,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63847549cf1fb55809f1225a,5aa836d6f053610001728189,APPROVED,2022-11-28T08:46:04.311000Z,2022-11-28T08:57:58.956000Z,2022-11-28T13:06:29.994000,2022-11-28T08:57:59.512757Z,715,CKBF49QL,558,English,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6384754bfa4cde9b6892f44d,5ea4360dd2c7cf012a1f60a7,APPROVED,2022-11-28T08:46:06.382000Z,2022-11-28T08:55:23.366000Z,2022-11-28T13:06:30.174000,2022-11-28T08:55:23.929898Z,557,CKBF49QL,823,English,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6384754d00e5332c13e9376f,5e98ce846515431026d195c6,APPROVED,2022-11-28T08:46:10.368000Z,2022-11-28T08:57:18.142000Z,2022-11-28T13:07:21.956000,2022-11-28T08:57:18.650465Z,668,CKBF49QL,996,English,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6384755005b27fabce744604,63658b4da2cc06a1cf53887c,APPROVED,2022-11-28T08:46:41.374000Z,2022-11-28T09:08:53.581000Z,2022-11-28T13:06:17.214000,2022-11-28T09:08:54.119415Z,1333,CKBF49QL,43,English,39,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6384755391de2dc6120c0799,59baf1a2178f1b0001828a26,APPROVED,2022-11-28T08:46:16.261000Z,2022-11-28T08:56:58.409000Z,2022-11-28T13:08:02.165000,2022-11-28T08:56:58.901077Z,643,CKBF49QL,974,English,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638475548e0601534730cd71,5ea04e9dbb81f60726da2182,APPROVED,2022-11-28T08:46:16.407000Z,2022-11-28T09:00:33.928000Z,2022-11-28T13:06:41.220000,2022-11-28T09:00:34.426327Z,858,CKBF49QL,1064,English,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
63847557347ddf6c280c07dc,5f4cc54c57230502cd1ec6a5,APPROVED,2022-11-28T08:46:18.252000Z,2022-11-28T09:03:44.187000Z,2022-11-28T13:07:34.003000,2022-11-28T09:03:44.846429Z,1046,CKBF49QL,892,English,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6384755a40fc0e27f5b44b58,5ea0b332440c6a0a2b78b2df,APPROVED,2022-11-28T08:46:18.311000Z,2022-11-28T09:15:06.235000Z,2022-11-28T13:05:23.579000,2022-11-28T09:15:06.826025Z,1728,CKBF49QL,948,English,75,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63847560dd49c009f85d9473,5f08714e72b0f2070a08f37d,APPROVED,2022-11-28T08:46:28.137000Z,2022-11-28T09:21:40.626000Z,2022-11-28T13:07:22.080000,2022-11-28T09:21:41.220319Z,2113,CKBF49QL,437,English,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
638475620cc946e1a2ade8fc,5db0561428bb350014e1b707,APPROVED,2022-11-28T08:46:31.908000Z,2022-11-28T08:59:19.903000Z,2022-11-28T13:06:54.259000,2022-11-28T08:59:21.060206Z,768,CKBF49QL,1019,English,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6384756aa4d6e7dd713119ea,5bc0b1bb63cb210001cf55ba,APPROVED,2022-11-28T08:46:34.579000Z,2022-11-28T08:55:54.767000Z,2022-11-28T13:07:34.129000,2022-11-28T08:55:55.744516Z,561,CKBF49QL,1724,English,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63847573726a93dd9dd166af,60c1dd126f54be37009b21c8,APPROVED,2022-11-28T08:46:48.929000Z,2022-11-28T09:22:28.815000Z,2022-11-28T13:06:30.309000,2022-11-28T09:22:29.325788Z,2140,CKBF49QL,245,English,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638475738a2d7dd20d76bf58,60b3950b9a1de417d37bb8d2,APPROVED,2022-11-28T08:46:56.869000Z,2022-11-28T08:58:46.139000Z,2022-11-28T13:06:20.708000,2022-11-28T08:58:46.670328Z,710,CKBF49QL,428,English,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638475748064be37af37a942,62ce9f115a24ca323371d2dc,APPROVED,2022-11-28T08:46:53.373000Z,2022-11-28T08:59:52.417000Z,2022-11-28T13:07:47.964000,2022-11-28T08:59:52.937023Z,780,CKBF49QL,223,"English, Bengali",30,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6384757704d2e8754fed2195,607c91819b498b5a39bb8cbd,APPROVED,2022-11-28T08:47:13.923000Z,2022-11-28T09:11:39.401000Z,2022-11-28T13:06:54.402000,2022-11-28T09:11:40.570753Z,1466,CKBF49QL,649,English,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63847586200591a279ade8e2,5e9375259c9687000b26ec11,APPROVED,2022-11-28T08:47:02.516000Z,2022-11-28T08:59:29.717000Z,2022-11-28T13:06:54.544000,2022-11-28T08:59:30.246778Z,748,CKBF49QL,1199,English,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
6384758b98b4c13697d508c1,5eca536f9aa4f658d641a7d9,APPROVED,2022-11-28T08:47:08.784000Z,2022-11-28T08:59:09.806000Z,2022-11-28T13:06:41.358000,2022-11-28T08:59:10.880059Z,722,CKBF49QL,746,English,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6384758bf092d31aa0d16675,62289191715f0083e25c8b9c,APPROVED,2022-11-28T08:47:15.161000Z,2022-11-28T09:02:39.491000Z,2022-11-28T13:06:30.450000,2022-11-28T09:02:40.003767Z,925,CKBF49QL,176,English,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6384758e0f14dfc587ca9c2f,62e2f4973427f0ab91180361,APPROVED,2022-11-28T08:47:12.641000Z,2022-11-28T09:26:12.771000Z,2022-11-28T13:06:54.696000,2022-11-28T09:26:13.526362Z,2341,NOCODE,204,English,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6384758fee23f917b137a8d5,59f99e8305d1d60001f1484b,APPROVED,2022-11-28T08:47:16.589000Z,2022-11-28T09:16:05.905000Z,2022-11-28T13:07:34.264000,2022-11-28T09:16:06.441960Z,1730,CKBF49QL,1733,English,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63847590bfced892bbea6439,5bf2f728bd9f150001f6cc42,APPROVED,2022-11-28T08:47:26.146000Z,2022-11-28T08:59:46.164000Z,2022-11-28T13:07:34.397000,2022-11-28T08:59:47.179389Z,741,NOCODE,1605,English,57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
6384759193b0b01db2464ee7,5a3c0b842f91ec0001dc9bb4,APPROVED,2022-11-28T08:47:19.019000Z,2022-11-28T09:11:16.556000Z,2022-11-28T13:07:34.524000,2022-11-28T09:11:17.070422Z,1438,CKBF49QL,1359,English,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63847595716e3426bff12212,62fba9b7e11ee790024ccd23,APPROVED,2022-11-28T08:47:20.143000Z,2022-11-28T09:01:58.175000Z,2022-11-28T13:08:02.300000,2022-11-28T09:01:58.769859Z,879,CKBF49QL,180,"English, Romanian",27,Male,White,Romania,United Kingdom,Romania,English,Yes,Full-Time
63847597200aac6f72163200,6042925cadd21e1af02addd0,APPROVED,2022-11-28T08:47:22.785000Z,2022-11-28T09:06:08.030000Z,2022-11-28T13:06:54.840000,2022-11-28T09:06:08.608552Z,1126,CKBF49QL,34,English,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6384759d726a93dd9dd166b3,5d7fa4fd6eff6f001a16b4aa,APPROVED,2022-11-28T08:47:30.524000Z,2022-11-28T09:00:38.160000Z,2022-11-28T13:06:41.500000,2022-11-28T09:00:38.687728Z,788,CKBF49QL,785,"English, French, German",57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
