Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
649abfec13f587938d3368f0,5bdb5e785e77d9000147e94d,APPROVED,2023-06-27T10:54:42.825000Z,2023-06-27T11:11:46.818000Z,2023-06-28T14:11:48.641000,2023-06-27T11:11:47.276085Z,1024,C648PKXQ,736,56,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649abfeefc2b394e8c1ced53,5a8ac2d8f49c9a0001f3ab34,APPROVED,2023-06-27T10:54:45.700000Z,2023-06-27T11:03:49.317000Z,2023-06-28T14:11:48.790000,2023-06-27T11:03:49.757773Z,544,C648PKXQ,2417,36,Female,Black,United States,United States,United States,English,Yes,Full-Time
649ac01ddc58876657a4ee9c,63ae31ff5c725a41082afc56,APPROVED,2023-06-27T10:55:29.402000Z,2023-06-27T11:06:51.386000Z,2023-06-28T14:11:48.930000,2023-06-27T11:06:52.107803Z,682,C648PKXQ,335,52,Female,White,United States,United States,United States,English,Yes,Full-Time
649ac037f2a49eafdf0de450,5ba9124d8a29ce0001506a41,APPROVED,2023-06-27T10:56:00.555000Z,2023-06-27T11:10:17.825000Z,2023-06-28T14:11:49.071000,2023-06-27T11:10:18.863913Z,858,C648PKXQ,468,59,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649ac062ed03c9d103be73e9,60079f45348bb62bdcd363ff,APPROVED,2023-06-27T10:56:43.283000Z,2023-06-27T11:14:28.809000Z,2023-06-28T14:11:49.224000,2023-06-27T11:14:29.312945Z,1066,C648PKXQ,3531,38,Female,White,United States,United States,United States,English,No,Part-Time
649ac0740387263b131ced2f,5c92870723bd7e001870138e,APPROVED,2023-06-27T10:57:22.494000Z,2023-06-27T11:20:22.590000Z,2023-06-28T14:11:49.381000,2023-06-27T11:20:23.196261Z,1381,C648PKXQ,4471,79,Male,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649ac08a4ee4493bec7a03cf,6228f5506248f4f80a39008a,APPROVED,2023-06-27T10:57:24.687000Z,2023-06-27T11:03:16.435000Z,2023-06-28T14:11:49.521000,2023-06-27T11:03:17.255590Z,352,C648PKXQ,1033,63,Male,White,United States,United States,United States,English,No,Part-Time
649ac08e96f857067a78d4b1,6050ea8a95817a2bfddc9d09,APPROVED,2023-06-27T10:57:22.307000Z,2023-06-27T11:01:40.644000Z,2023-06-28T14:11:49.669000,2023-06-27T11:01:41.154805Z,259,C648PKXQ,628,36,Female,White,United States,United States,United States,English,No,Full-Time
649ac0e4d4b686e2fe465cc9,640214cfbe7b84e1130b52e5,APPROVED,2023-06-27T10:58:49.075000Z,2023-06-27T11:05:33.574000Z,2023-06-28T14:11:49.814000,2023-06-27T11:05:34.153269Z,405,C648PKXQ,528,24,Female,White,United States,United States,United States,English,No,Full-Time
649ac0fc509b80a152163f0e,5f8f47a3aa730f19081fe0ac,APPROVED,2023-06-27T10:59:12.843000Z,2023-06-27T11:09:46.211000Z,2023-06-28T14:11:49.963000,2023-06-27T11:09:46.735083Z,634,C648PKXQ,651,23,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649ac11bdefddedcb9f28cec,6147b57356da2c40473e3e06,APPROVED,2023-06-27T10:59:44.512000Z,2023-06-27T11:09:53.211000Z,2023-06-28T14:11:50.105000,2023-06-27T11:09:53.799481Z,609,C648PKXQ,2446,35,Male,White,United States,United States,United States,English,No,Full-Time
649ac15e40f25bc0ef0de482,5e46aa20caec81000b7d4f93,APPROVED,2023-06-27T11:00:54.901000Z,2023-06-27T11:09:09.764000Z,2023-06-28T14:11:50.245000,2023-06-27T11:09:10.683247Z,495,C648PKXQ,3584,46,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
649ac1968332688d0dd2feff,6365ab4612aba0a9bf749af1,APPROVED,2023-06-27T11:01:48.697000Z,2023-06-27T11:08:55.947000Z,2023-06-28T14:11:50.418000,2023-06-27T11:08:56.512628Z,428,C648PKXQ,1502,52,Male,White,United States,United States,United States,English,No,Full-Time
649ac1d643d2714d01c6e372,5dd3eaabfef7c23d3f95d252,APPROVED,2023-06-27T11:02:50.282000Z,2023-06-27T11:07:56.811000Z,2023-06-28T14:11:50.628000,2023-06-27T11:07:59.673697Z,307,C648PKXQ,5065,50,Male,White,United States,United States,United States,English,No,Full-Time
649ac1ebc271ae41be18daa4,60171c9b1a726593103182b3,APPROVED,2023-06-27T11:03:29.676000Z,2023-06-27T11:13:11.664000Z,2023-06-28T14:11:50.830000,2023-06-27T11:13:12.215071Z,582,C648PKXQ,3264,49,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649ac1ee9874ed6b9a1f5a09,60ffea6791b8a6fca294f97c,APPROVED,2023-06-27T11:03:14.123000Z,2023-06-27T11:10:47.380000Z,2023-06-28T14:11:51.020000,2023-06-27T11:10:48.056090Z,454,C648PKXQ,695,19,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649ac24fd8779fcbdb9aa3c1,6007776684975127676717c4,APPROVED,2023-06-27T11:04:50.165000Z,2023-06-27T11:12:40.988000Z,2023-06-28T14:11:51.180000,2023-06-27T11:12:41.597683Z,471,C648PKXQ,2597,30,Male,Mixed,United States,United States,United States,Spanish,No,Part-Time
649ac260473c3778e8fef3ce,62cd9b920ed1b7c1648818d3,APPROVED,2023-06-27T11:05:11.179000Z,2023-06-27T11:19:18.004000Z,2023-06-28T14:11:51.362000,2023-06-27T11:19:29.226674Z,847,C648PKXQ,2582,76,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649ac2922aef982c7a90cc98,5ef246c6d2b9060809858e7e,APPROVED,2023-06-27T11:07:02.161000Z,2023-06-27T11:12:24.496000Z,2023-06-28T14:11:51.582000,2023-06-27T11:12:24.992381Z,323,C648PKXQ,2435,28,Female,White,United States,United States,United States,English,No,Full-Time
649ac2c1d7b69a65b9c151ff,61117e8d9c4878fdd4551e02,APPROVED,2023-06-27T11:06:45.347000Z,2023-06-27T11:13:41.573000Z,2023-06-28T14:11:51.792000,2023-06-27T11:13:42.068998Z,417,C648PKXQ,3968,27,Female,White,United States,United States,United States,English,No,Full-Time
649ac2dc4606a069126d5f53,64611527e772cd2f9932aeab,APPROVED,2023-06-27T11:10:08.889000Z,2023-06-27T11:15:05.596000Z,2023-06-28T14:11:51.985000,2023-06-27T11:15:06.021890Z,297,C648PKXQ,448,60,Male,White,United States,United States,United States,English,No,Full-Time
649ac2f06f85031d3d05618e,641081a1261eb10752b72497,APPROVED,2023-06-27T11:07:34.029000Z,2023-06-27T11:17:09.377000Z,2023-06-28T14:11:52.188000,2023-06-27T11:17:10.465252Z,576,C648PKXQ,998,58,Male,White,United States,United States,United States,English,No,Full-Time
649ac3044885609df44592fa,645b64a4db6c2fa817932d6e,APPROVED,2023-06-27T11:07:56.247000Z,2023-06-27T11:31:32.497000Z,2023-06-28T14:11:52.362000,2023-06-27T11:31:35.112043Z,1417,C648PKXQ,195,62,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649ac37e52499b7beb583560,61255c5cd3dc2cfd8fbc101d,APPROVED,2023-06-27T11:09:54.774000Z,2023-06-27T11:25:07.851000Z,2023-06-28T14:11:52.525000,2023-06-27T11:25:08.325496Z,914,C648PKXQ,4023,72,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649ac38b34178c0d5c697412,63868eb7abcf3f247da6f52b,APPROVED,2023-06-27T11:10:06.878000Z,2023-06-27T11:15:41.261000Z,2023-06-28T14:11:52.736000,2023-06-27T11:15:41.709211Z,335,C648PKXQ,1856,54,Female,White,Italy,United States,United States,English,No,Full-Time
649ac3b6e1396d8f8921bc73,5bcc60b95c2b810001dc68e2,APPROVED,2023-06-27T11:10:56.423000Z,2023-06-27T11:15:44.936000Z,2023-06-28T14:11:52.901000,2023-06-27T11:15:45.336734Z,289,C648PKXQ,4455,28,Male,White,United States,United States,United States,English,No,Full-Time
649ac3ca5a9ce5289e9aa3dd,6367b98b4bbfbcfb15eed7a7,APPROVED,2023-06-27T11:11:12.139000Z,2023-06-27T11:25:18.410000Z,2023-06-28T14:11:53.068000,2023-06-27T11:25:19.066927Z,847,C648PKXQ,1684,58,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649ac3e7f684693ce8a10935,5e84f020507cd30b367b2624,APPROVED,2023-06-27T11:11:39.977000Z,2023-06-27T11:19:17.524000Z,2023-06-28T14:11:53.215000,2023-06-27T11:19:26.514224Z,458,C648PKXQ,4998,68,Male,White,United States,United States,United States,English,No,Full-Time
649ac42e52b0cdc540583563,60b4277a6c6540693acdd766,APPROVED,2023-06-27T11:12:51.172000Z,2023-06-27T11:25:48.084000Z,2023-06-28T14:11:53.359000,2023-06-27T11:25:48.567478Z,777,C648PKXQ,2873,66,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649ac431af7dc1869a9e1fdd,63624e53b014a5fc8b293253,APPROVED,2023-06-27T11:12:57.378000Z,2023-06-27T11:23:31.640000Z,2023-06-28T14:11:53.512000,2023-06-27T11:23:32.088760Z,635,C648PKXQ,1395,55,Male,White,United States,United States,United States,English,No,Full-Time
649ac46587dbea4822d2ff47,646f48e697286b05e29ad0d4,APPROVED,2023-06-27T11:13:54.877000Z,2023-06-27T11:22:17.016000Z,2023-06-28T14:11:53.672000,2023-06-27T11:22:17.466046Z,503,C648PKXQ,122,58,Male,Black,Nigeria,United States,Nigeria,English,No,Unemployed (and job seeking)
649ac46b28ca8237543f5aec,63bed6e176fba857a47fbaff,APPROVED,2023-06-27T11:13:50.073000Z,2023-06-27T11:20:09.709000Z,2023-06-28T14:11:53.862000,2023-06-27T11:20:10.222960Z,380,C648PKXQ,1460,61,Female,Black,United States,United States,United States,English,No,Part-Time
649ac48703bb8532481ced1b,60d5c363dd49bcb80e528806,APPROVED,2023-06-27T11:14:20.945000Z,2023-06-27T11:23:52.755000Z,2023-06-28T14:11:54.019000,2023-06-27T11:23:55.155140Z,572,C648PKXQ,318,34,Female,White,United States,United States,United States,English,No,Full-Time
649ac4aa4a0fe5077ffd99d0,5e6fd3293c76d25a3ca8b384,APPROVED,2023-06-27T11:14:57.603000Z,2023-06-27T11:32:45.598000Z,2023-06-28T14:11:54.161000,2023-06-27T11:32:46.052509Z,1068,C648PKXQ,3924,53,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649ac4c233d6b10a5ac55da1,615374d9fd9b41728babd974,APPROVED,2023-06-27T11:15:18.174000Z,2023-06-27T11:22:37.668000Z,2023-06-28T14:11:54.338000,2023-06-27T11:22:38.652458Z,440,C648PKXQ,1351,58,Female,White,United States,United States,United States,English,No,Full-Time
649ac4d1f684693ce8a10987,643edca8dcd599c6fba5e31b,APPROVED,2023-06-27T11:15:42.924000Z,2023-06-27T11:49:44.559000Z,2023-06-28T14:11:54.492000,2023-06-27T11:49:46.930308Z,2042,C648PKXQ,518,60,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
649ac4da55b4bb063b21bc9e,63dd3dd2593c92be97d8dbde,APPROVED,2023-06-27T11:15:41.155000Z,2023-06-27T11:21:31.049000Z,2023-06-28T14:11:54.643000,2023-06-27T11:21:31.951775Z,350,C648PKXQ,850,20,Male,Asian,United States,United States,United States,English,No,Unemployed (and job seeking)
649ac4e351974e3be2184291,5fe112243ce806b5704eca6e,APPROVED,2023-06-27T11:16:16.727000Z,2023-06-27T11:22:05.825000Z,2023-06-28T14:11:54.818000,2023-06-27T11:22:06.388421Z,350,C648PKXQ,3986,42,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649ac4e494d0e5961b9e6e2f,58a1fe40ea3d11000170d9b9,APPROVED,2023-06-27T11:15:51.385000Z,2023-06-27T11:29:18.525000Z,2023-06-28T14:11:54.983000,2023-06-27T11:29:19.046339Z,808,C648PKXQ,1673,31,Female,White,United States,United States,United States,English,No,Full-Time
649ac4e7f684693ce8a1098a,5fb2041681fe9376804e1249,APPROVED,2023-06-27T11:15:56.385000Z,2023-06-27T11:21:07.094000Z,2023-06-28T14:11:55.163000,2023-06-27T11:21:07.580272Z,311,C648PKXQ,4601,41,Female,Asian,United States,United States,United States,English,No,Full-Time
649ac4e852d3856cc721ae27,5e3dd36d19be0d040a17f13f,APPROVED,2023-06-27T11:15:58.140000Z,2023-06-27T11:23:46.975000Z,2023-06-28T14:11:55.317000,2023-06-27T11:23:47.787189Z,469,C648PKXQ,4527,59,Male,White,United States,United States,United States,English,No,Full-Time
649ac51a218ee8a1dbc151fd,5c30417cc9b67b000130fa69,APPROVED,2023-06-27T11:16:49.290000Z,2023-06-27T11:28:47.219000Z,2023-06-28T14:11:55.456000,2023-06-27T11:28:47.713855Z,718,C648PKXQ,1299,31,Female,White,United States,United States,United States,English,No,Full-Time
649ac54025a191035432f5c4,63c13fcab1eda5bbe034a17c,APPROVED,2023-06-27T11:17:26.944000Z,2023-06-27T11:25:56.779000Z,2023-06-28T14:11:55.637000,2023-06-27T11:25:57.696609Z,510,C648PKXQ,1069,49,Male,White,United States,United States,United States,English,Yes,Part-Time
649ac54c293de12653069355,63ea54cae81a2baf10a14930,APPROVED,2023-06-27T11:17:35.848000Z,2023-06-27T11:24:17.409000Z,2023-06-28T14:11:55.811000,2023-06-27T11:24:17.928951Z,402,C648PKXQ,334,27,Female,White,United States,United States,United States,English,No,Part-Time
649ac5a5471dba663dd2feeb,63a0f27fca07899904e593f1,APPROVED,2023-06-27T11:19:06.081000Z,2023-06-27T11:25:30.115000Z,2023-06-28T14:11:55.997000,2023-06-27T11:25:30.585698Z,385,C648PKXQ,1345,58,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649ac5bb968fdb32b118add5,5cf3f7364bcc6400019d71fa,APPROVED,2023-06-27T11:19:29.147000Z,2023-06-27T11:24:56.803000Z,2023-06-28T14:11:56.162000,2023-06-27T11:24:57.315859Z,328,C648PKXQ,5413,66,Female,White,United States,United States,United States,English,No,Full-Time
649ac5d3641054cdb878d494,58595b56a3149800011e156e,APPROVED,2023-06-27T11:19:54.229000Z,2023-06-27T11:28:01.156000Z,2023-06-28T14:11:56.327000,2023-06-27T11:28:01.780994Z,487,C648PKXQ,3301,52,Female,White,United States,United States,United States,English,No,Full-Time
649ac5d57c2b76853e197a45,62e02b1ed5b0fbc1b1dc09e7,APPROVED,2023-06-27T11:19:52.226000Z,2023-06-27T11:32:28.310000Z,2023-06-28T14:11:56.474000,2023-06-27T11:32:28.816299Z,757,C648PKXQ,1329,36,Female,Black,United States,United States,United States,English,No,Full-Time
649ac5d5ce93981eb65c3990,643ebfff661435ecda5a3580,APPROVED,2023-06-27T11:19:59.433000Z,2023-06-27T11:35:04.595000Z,2023-06-28T14:11:56.626000,2023-06-27T11:35:05.135848Z,906,C648PKXQ,513,67,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649ac5d658ec48f4e678d4c4,6316972ef4d8ad8f45a16d7f,APPROVED,2023-06-27T11:19:54.501000Z,2023-06-27T11:26:38.487000Z,2023-06-28T14:11:56.780000,2023-06-27T11:26:39.029925Z,404,C648PKXQ,1779,44,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649ac5e8a5f6762dac46af15,63d3fd4267f25518af752d7e,APPROVED,2023-06-27T11:20:13.088000Z,2023-06-27T11:28:02.509000Z,2023-06-28T14:11:56.922000,2023-06-27T11:28:03.046072Z,470,C648PKXQ,860,40,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649ac5f5878ed1cb325c397e,6068bf5914131f3a1a80a413,APPROVED,2023-06-27T11:20:27.514000Z,2023-06-27T11:32:04.710000Z,2023-06-28T14:11:57.060000,2023-06-27T11:32:05.194306Z,698,C648PKXQ,4293,68,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649ac5f7d29c112a2a2c81d7,5c3dfadfef1d0d0001b2870e,APPROVED,2023-06-27T11:20:27.015000Z,2023-06-27T11:24:58.918000Z,2023-06-28T14:11:57.200000,2023-06-27T11:24:59.310616Z,272,C648PKXQ,2037,26,Female,White,United States,United States,United States,English,Yes,Full-Time
649ac65bc0ec469f18ade92d,5f4fef64fd3fc113300fbb44,APPROVED,2023-06-27T11:22:03.946000Z,2023-06-27T11:30:54.609000Z,2023-06-28T14:11:57.368000,2023-06-27T11:30:56.177296Z,531,C648PKXQ,1246,36,Male,Asian,Vietnam,United States,Vietnam,Vietnamese,DATA_EXPIRED,DATA_EXPIRED
649ac6729cf6face1169742c,6321b8a415804175faa4a824,APPROVED,2023-06-27T11:22:29.802000Z,2023-06-27T11:29:03.022000Z,2023-06-28T14:11:57.519000,2023-06-27T11:29:03.528481Z,394,C648PKXQ,1565,40,Male,White,United States,United States,United States,English,No,Full-Time
649ac67ad93757949c798929,5c110067753adc00015913e3,APPROVED,2023-06-27T11:22:41.420000Z,2023-06-27T11:34:28.128000Z,2023-06-28T14:11:57.665000,2023-06-27T11:34:28.562388Z,707,C648PKXQ,1893,54,Female,White,United States,United States,United States,English,No,Full-Time
649ac67c339d1a396e7d9064,5e0b388b15ef4037cebdecc9,APPROVED,2023-06-27T11:22:39.184000Z,2023-06-27T11:28:22.005000Z,2023-06-28T14:11:57.816000,2023-06-27T11:28:22.525345Z,343,C648PKXQ,415,50,Male,White,United States,United States,United States,English,No,Full-Time
649ac696b2809297533b7f08,63fb4b7f05faed13656528f0,APPROVED,2023-06-27T11:23:08.976000Z,2023-06-27T11:32:49.082000Z,2023-06-28T14:11:57.969000,2023-06-27T11:32:49.505581Z,581,C648PKXQ,808,55,Male,White,United States,United States,United States,English,No,Due to start a new job within the next month
649ac6a518603bc5f7726aee,63d15e1be853005ff591b935,APPROVED,2023-06-27T11:23:24.548000Z,2023-06-27T11:28:17.036000Z,2023-06-28T14:11:58.116000,2023-06-27T11:28:19.605091Z,293,C648PKXQ,941,43,Male,White,United States,United States,United States,English,No,Part-Time
649ac6aaaa9c22759aa52500,60fde7eb8e3e931f2e24dbe0,APPROVED,2023-06-27T11:23:27.305000Z,2023-06-27T11:28:18.945000Z,2023-06-28T14:11:58.262000,2023-06-27T11:28:19.602577Z,292,C648PKXQ,995,21,Female,White,United States,United States,United States,English,Yes,Other
649ac6ceea63004df333f4f9,62bf3259b3f5491ecb5a24db,APPROVED,2023-06-27T11:24:06.720000Z,2023-06-27T11:33:47.187000Z,2023-06-28T14:11:58.415000,2023-06-27T11:33:47.734995Z,581,C648PKXQ,919,28,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649ac70e18603bc5f7726b05,5c6480b5f9b6300001c9d52c,APPROVED,2023-06-27T11:25:06.007000Z,2023-06-27T11:31:06.462000Z,2023-06-28T14:11:58.558000,2023-06-27T11:31:06.999463Z,361,C648PKXQ,2645,61,Male,White,Slovenia,United States,Slovenia,English,No,DATA_EXPIRED
649ac74235cdb93a8195010c,63a4af8f8b8722876fa88952,APPROVED,2023-06-27T11:26:54.903000Z,2023-06-27T11:36:19.344000Z,2023-06-28T14:11:58.696000,2023-06-27T11:36:19.842499Z,565,C648PKXQ,1266,61,Male,White,United States,United States,United States,English,No,Full-Time
649ac74eef6de7803a0561ac,63cd760c18f08aa16c2c8a8a,APPROVED,2023-06-27T11:30:32.312000Z,2023-06-27T11:45:57.977000Z,2023-06-28T14:11:58.838000,2023-06-27T11:45:58.498237Z,926,C648PKXQ,425,48,Female,White,United States,United States,United States,English,Yes,Full-Time
649ac7500baee3f26b18da67,5e520fe5fe2087237b1b8cd1,APPROVED,2023-06-27T11:26:13.367000Z,2023-06-27T11:31:55.124000Z,2023-06-28T14:11:58.986000,2023-06-27T11:31:55.728640Z,342,C648PKXQ,2304,25,Female,White,United States,United States,United States,English,Yes,Full-Time
649ac75d54f1b0a3801f5a11,6400d8fbeba2f9f8eb604b9a,APPROVED,2023-06-27T11:26:24.673000Z,2023-06-27T11:33:26.904000Z,2023-06-28T14:11:59.138000,2023-06-27T11:33:29.020120Z,423,C648PKXQ,833,39,Male,Asian,United States,United States,United States,English,No,Full-Time
649ac767ef6de7803a0561b1,63cc5fddd5813c609d5b28d5,APPROVED,2023-06-27T11:26:35.737000Z,2023-06-27T11:34:14.106000Z,2023-06-28T14:11:59.287000,2023-06-27T11:34:14.537222Z,459,C648PKXQ,1134,50,Female,White,United States,United States,United States,English,No,Part-Time
649ac77bef57b8392a7d9041,646e197a5e6d79a0c4c05013,APPROVED,2023-06-27T11:26:55.502000Z,2023-06-27T11:36:45.360000Z,2023-06-28T14:11:59.433000,2023-06-27T11:36:46.023631Z,590,C648PKXQ,279,69,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649ac7bd54f1b0a3801f5a20,62c5804990baf1280e99df36,APPROVED,2023-06-27T11:28:02.218000Z,2023-06-27T11:45:40.701000Z,2023-06-28T14:11:59.581000,2023-06-27T11:45:41.155045Z,1059,C648PKXQ,2072,59,Female,White,United States,United States,United States,English,No,Full-Time
649ac7de150f8783f791d0c2,6298df7da7b45df1b730d3aa,APPROVED,2023-06-27T11:28:34.353000Z,2023-06-27T11:37:21.436000Z,2023-06-28T14:11:59.738000,2023-06-27T11:37:22.333348Z,528,C648PKXQ,2095,21,Male,White,United States,United States,United States,English,Yes,Part-Time
649ac7ff69717d296e33691f,5bf0b1ecaf38d100016bd609,APPROVED,2023-06-27T11:29:09.862000Z,2023-06-27T11:37:20.890000Z,2023-06-28T14:11:59.892000,2023-06-27T11:37:21.515657Z,492,C648PKXQ,2241,37,Male,White,United States,United States,Lebanon,English,No,Part-Time
649ac814a83658740d2c8225,55b8d0bffdf99b0f2859fe73,APPROVED,2023-06-27T11:29:27.510000Z,2023-06-27T11:34:56.524000Z,2023-06-28T14:12:00.056000,2023-06-27T11:34:57.194160Z,330,C648PKXQ,3991,42,Male,White,United States,United States,United States,English,No,Full-Time
649ac84ea9dd3d5628950131,6334b0fc574064de4e68f578,APPROVED,2023-06-27T11:30:22.582000Z,2023-06-27T11:38:52.271000Z,2023-06-28T14:12:00.223000,2023-06-27T11:38:52.719018Z,510,C648PKXQ,1423,62,Female,White,United States,United States,United States,English,No,Full-Time
649ac8641fde1cfa8b21adef,6272b9dfc470a51d5fa0e6ea,APPROVED,2023-06-27T11:30:58.722000Z,2023-06-27T11:38:42.560000Z,2023-06-28T14:12:00.387000,2023-06-27T11:38:43.433436Z,464,C648PKXQ,2125,40,Male,Asian,Korea,United States,United States,English,DATA_EXPIRED,Full-Time
649ac869eb65c2350e69745b,644937c89b446a14875aed54,APPROVED,2023-06-27T11:30:58.301000Z,2023-06-27T11:46:18.124000Z,2023-06-28T14:12:00.974000,2023-06-27T11:46:18.869918Z,920,C648PKXQ,488,54,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649ac8816b5c427a3121bc7d,633b7b6e5d73a6fb05e2e003,APPROVED,2023-06-27T11:31:16.824000Z,2023-06-27T11:47:20.162000Z,2023-06-28T14:12:01.181000,2023-06-27T11:47:20.570995Z,964,C648PKXQ,2448,49,Male,White,United States,United States,United States,English,No,Full-Time
649ac8819b6b3abaa6c1524a,63e5ad28519da14e2eaacaa0,APPROVED,2023-06-27T11:31:22.216000Z,2023-06-27T11:39:54.637000Z,2023-06-28T14:12:01.364000,2023-06-27T11:39:55.170290Z,513,C648PKXQ,513,49,Female,White,United States,United States,United States,English,No,Full-Time
649ac885404999860133f4ef,6228eeaa5e24ca01a6773e7a,APPROVED,2023-06-27T11:31:20.820000Z,2023-06-27T11:46:45.953000Z,2023-06-28T14:12:01.537000,2023-06-27T11:46:46.440116Z,926,C648PKXQ,2171,53,Male,White,United States,United States,United States,English,No,Full-Time
649ac890337092d45cfa3ae9,5c1c137b0739430001693cf5,APPROVED,2023-06-27T11:31:31.564000Z,2023-06-27T11:38:16.565000Z,2023-06-28T14:12:01.736000,2023-06-27T11:38:17.691100Z,406,C648PKXQ,1856,26,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649ac89d8238c7d6cf21ae2c,63b884f276e5f11731241412,APPROVED,2023-06-27T11:31:46.378000Z,2023-06-27T11:39:19.258000Z,2023-06-28T14:12:01.911000,2023-06-27T11:39:19.885379Z,453,C648PKXQ,1266,48,Female,White,United States,United States,United States,English,No,Full-Time
649ac8f83e5762947dbe73e0,59d1e366faf42e00012b6c1c,APPROVED,2023-06-27T11:33:17.764000Z,2023-06-27T11:43:06.973000Z,2023-06-28T14:12:02.063000,2023-06-27T11:43:08.419955Z,590,C648PKXQ,5394,56,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649ac95db4659cb3cffd99d7,5d951ede9b6f880018f63b6e,APPROVED,2023-06-27T11:35:07.088000Z,2023-06-27T11:40:05.684000Z,2023-06-28T14:12:02.242000,2023-06-27T11:40:06.187200Z,299,C648PKXQ,2267,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649ac9611d696ceb7ab0c83d,60fded771d362f0624a42a38,APPROVED,2023-06-27T11:35:01.328000Z,2023-06-27T11:40:53.421000Z,2023-06-28T14:12:02.437000,2023-06-27T11:40:54.112758Z,353,NOCODE,3714,30,Male,White,United States,United States,United States,English,No,Full-Time
649ac98b813774b1129e2013,647e0f22b1d466181ae694c4,APPROVED,2023-06-27T11:35:42.801000Z,2023-06-27T11:59:30.716000Z,2023-06-28T14:12:02.609000,2023-06-27T11:59:31.800733Z,1428,C648PKXQ,175,58,Female,Asian,China,United States,United States,Chinese,No,DATA_EXPIRED
649aca1b4905ab0bd321ae1e,603e370c5ed1c2db2c3bde24,APPROVED,2023-06-27T11:38:04.899000Z,2023-06-27T11:46:18.465000Z,2023-06-28T14:12:02.811000,2023-06-27T11:46:19.326606Z,494,C648PKXQ,4012,37,Male,White,United States,United States,United States,English,Yes,Full-Time
649aca4d921c99507f726ad1,641386b1cb9a9c1e3569d4ee,APPROVED,2023-06-27T11:38:56.705000Z,2023-06-27T11:43:03.655000Z,2023-06-28T14:12:02.968000,2023-06-27T11:43:04.140628Z,247,C648PKXQ,365,51,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
649aca5a82804f23ad1df52d,63b82398bbe6a599972413ad,APPROVED,2023-06-27T11:39:46.553000Z,2023-06-27T11:47:32.125000Z,2023-06-28T14:12:03.170000,2023-06-27T11:47:32.561038Z,466,C648PKXQ,662,45,Female,White,United States,United States,United States,English,No,Full-Time
649aca645398dc2d7efef3d7,646ff97937530e7cfc34ae2e,APPROVED,2023-06-27T11:39:38.709000Z,2023-06-27T11:46:18.182000Z,2023-06-28T14:12:03.353000,2023-06-27T11:46:18.705574Z,400,C648PKXQ,337,50,Female,Black,United States,United States,United States,English,Yes,Full-Time
649aca6754f47755be163f27,5ff07b5ee7a1d23e719e421e,APPROVED,2023-06-27T11:39:23.104000Z,2023-06-27T11:47:58.755000Z,2023-06-28T14:12:03.535000,2023-06-27T11:47:59.302075Z,516,C648PKXQ,811,68,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
