Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
638de447aecfdf2d5caa373b,5ed556715b338d0d1597dad9,APPROVED,2022-12-05T12:30:03.098000Z,2022-12-05T12:39:49.100000Z,2022-12-05T12:48:25.621000,2022-12-05T12:39:49.488147Z,587,C648PKXQ,736,67,Female,Asian,India,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638de45697554dfe8e811a28,5beab62b2bb2960001c9b288,APPROVED,2022-12-05T12:30:14.597000Z,2022-12-05T12:47:39.372000Z,2022-12-05T12:48:53.543000,2022-12-05T12:47:39.824363Z,1045,C648PKXQ,1574,57,Male,Other,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638de4f9c38da3958895d22c,593197fe79f3ab0001634bdd,APPROVED,2022-12-05T12:33:06.773000Z,2022-12-05T12:44:53.629000Z,2022-12-05T12:48:25.729000,2022-12-05T12:44:54.024209Z,707,C648PKXQ,1151,63,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638de50bfe53a42329ea24b3,5ea5856f110e69000a0f7509,APPROVED,2022-12-05T12:33:23.007000Z,2022-12-05T12:46:55.189000Z,2022-12-05T12:48:53.633000,2022-12-05T12:46:55.640250Z,813,C648PKXQ,1202,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638de568b3460b18b7d21d0c,5c1fcda0da51990001e15c54,APPROVED,2022-12-05T12:34:48.432000Z,2022-12-05T12:48:27.256000Z,2022-12-05T12:48:53.718000,2022-12-05T12:48:29.705242Z,819,C648PKXQ,421,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638de5e1b9ec3d607ed21d02,5ae20a0d08674000015fc80c,APPROVED,2022-12-05T12:36:49.234000Z,2022-12-05T12:44:17.194000Z,2022-12-05T12:48:25.856000,2022-12-05T12:44:18.294164Z,448,C648PKXQ,88,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638de6ad0ac2d8c8dfc0182d,62e3c6ed4917b3c0c816ccf0,APPROVED,2022-12-05T12:40:13.260000Z,2022-12-05T12:45:32.532000Z,2022-12-05T12:48:25.966000,2022-12-05T12:45:33.228400Z,320,C648PKXQ,28,25,Male,Other,"Venezuela, Bolivarian Republic of",United Kingdom,Spain,Spanish,Yes,DATA_EXPIRED
638de7ceef40f24a3aadd349,62289191715f0083e25c8b9c,APPROVED,2022-12-05T12:45:10.214000Z,2022-12-05T12:54:33.680000Z,2022-12-05T15:30:37.031000,2022-12-05T12:54:34.246071Z,564,C648PKXQ,188,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
638de7d27e2dab0ad0d21cc5,588a59813e1f290001aa78c1,APPROVED,2022-12-05T12:45:10.162000Z,2022-12-05T12:49:48.709000Z,2022-12-05T15:30:37.112000,2022-12-05T12:49:49.085694Z,279,C648PKXQ,2166,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
638de88ac2fb1939f779c73c,5fa6ad4833546a3096d64729,APPROVED,2022-12-05T12:48:15.091000Z,2022-12-05T13:03:13.471000Z,2022-12-05T15:30:37.197000,2022-12-05T13:03:13.978074Z,899,C648PKXQ,225,23,Male,White,Latvia,United Kingdom,Latvia,Latvian,Yes,Full-Time
638de8d4a5ed18cbdd0ce184,5ea01e6a6eca87021e1db147,APPROVED,2022-12-05T12:49:27.859000Z,2022-12-05T12:56:32.794000Z,2022-12-05T15:30:37.280000,2022-12-05T12:56:33.134627Z,425,C648PKXQ,822,65,Male,White,Peru,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638de9157e46763aa20f3624,62da689228c4a8004c8d789d,APPROVED,2022-12-05T12:50:29.778000Z,2022-12-05T13:05:44.030000Z,2022-12-05T15:30:37.364000,2022-12-05T13:05:44.678974Z,915,C648PKXQ,143,26,Female,Asian,Malaysia,United Kingdom,Malaysia,English,No,Full-Time
638de92d5ee4c2cda90ce1ac,5c6c08c5d9c1580001ce9aab,APPROVED,2022-12-05T12:50:56.320000Z,2022-12-05T12:56:01.356000Z,2022-12-05T15:30:37.447000,2022-12-05T12:56:01.766844Z,306,C648PKXQ,1383,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638de9febefd3f383fc203f5,62fba9b7e11ee790024ccd23,APPROVED,2022-12-05T12:54:24.590000Z,2022-12-05T13:04:02.618000Z,2022-12-05T15:30:37.533000,2022-12-05T13:04:02.965684Z,579,C648PKXQ,194,27,Male,White,Romania,United Kingdom,Romania,English,Yes,Full-Time
638dea0f16ede48e5205efc2,597f4d7dbf453d00010aadb4,APPROVED,2022-12-05T12:54:39.022000Z,2022-12-05T13:03:58.568000Z,2022-12-05T15:30:37.619000,2022-12-05T13:03:58.896170Z,560,C648PKXQ,600,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dea1a4af0a10447d21d27,628b98cbfe1abe15dc8853f4,APPROVED,2022-12-05T12:54:50.704000Z,2022-12-05T13:01:58.715000Z,2022-12-05T15:30:37.705000,2022-12-05T13:01:59.152284Z,429,C648PKXQ,31,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
638deb619dddcd9c5b262b38,5a4ce99f5f74170001e0ff1a,APPROVED,2022-12-05T13:00:20.160000Z,2022-12-05T13:10:26.971000Z,2022-12-05T15:30:37.788000,2022-12-05T13:10:27.394278Z,607,C648PKXQ,1158,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638deb7c3fb44094fa40b9c0,59ff8226ab721b0001ef6e61,APPROVED,2022-12-05T13:00:47.114000Z,2022-12-05T13:09:51.701000Z,2022-12-05T15:30:37.874000,2022-12-05T13:09:52.178666Z,545,C648PKXQ,1601,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638deba1a259225e785561d9,613b04fb42857efe1c632f0d,APPROVED,2022-12-05T13:01:26.342000Z,2022-12-05T13:11:42.617000Z,2022-12-05T15:30:37.956000,2022-12-05T13:11:43.007343Z,617,C648PKXQ,895,61,Male,Asian,Uganda,United Kingdom,United Kingdom,Gujarati,No,Full-Time
638debac2395309eacaa3779,63160d761c9cf0937892fee4,APPROVED,2022-12-05T13:01:32.845000Z,2022-12-05T13:08:46.330000Z,2022-12-05T15:30:38.044000,2022-12-05T13:08:46.714534Z,434,C648PKXQ,177,26,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638debe80a2951680dad9e86,6367a6adb376bcde64f98559,APPROVED,2022-12-05T13:02:38.394000Z,2022-12-05T13:12:46.758000Z,2022-12-05T15:30:38.130000,2022-12-05T13:12:47.146706Z,609,C648PKXQ,74,53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dec9daac10e9d8150ffc3,62babbe941ac510ee18744ad,APPROVED,2022-12-05T13:05:33.402000Z,2022-12-05T13:14:18.745000Z,2022-12-05T15:30:38.215000,2022-12-05T13:14:19.083232Z,526,C648PKXQ,99,64,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638ded0a09ebd637dc2d4de3,5ace11dc35eccf0001a115fe,APPROVED,2022-12-05T13:07:24.533000Z,2022-12-05T13:17:57.783000Z,2022-12-05T15:30:38.300000,2022-12-05T13:17:58.212152Z,634,C648PKXQ,1684,60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638ded6a0397086183c203b0,5c4f75f2c20836000169f742,APPROVED,2022-12-05T13:09:11.928000Z,2022-12-05T13:19:29.039000Z,2022-12-05T15:30:38.384000,2022-12-05T13:19:29.433899Z,618,C648PKXQ,466,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638ded90e0aa33b0fcdaa65e,5e7dfc715acd1402882e93eb,APPROVED,2022-12-05T13:09:39.698000Z,2022-12-05T13:21:25.161000Z,2022-12-05T15:30:38.468000,2022-12-05T13:21:25.501598Z,706,C648PKXQ,1271,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dede5ba6a4f69c77eba04,5838532eaac091000137f09e,APPROVED,2022-12-05T13:11:05.266000Z,2022-12-05T13:19:49.365000Z,2022-12-05T15:30:38.550000,2022-12-05T13:19:49.882586Z,525,C648PKXQ,1960,68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638dedf6b7888e4525c01899,60dddb1b0ac9d871e7352b58,APPROVED,2022-12-05T13:11:21.988000Z,2022-12-05T13:17:55.946000Z,2022-12-05T15:30:38.634000,2022-12-05T13:17:56.302166Z,394,C648PKXQ,789,45,Male,White,United Arab Emirates,United Kingdom,United Kingdom,English,No,Full-Time
638deff13a106b4622c018a4,613a17d09543544b274cf107,APPROVED,2022-12-05T13:24:45.482000Z,2022-12-05T13:43:01.661000Z,2022-12-05T15:30:38.717000,2022-12-05T13:43:02.023917Z,1097,C648PKXQ,190,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638df008c90d8512aec723a7,62e46bc9868146cdbc485fc1,APPROVED,2022-12-05T13:20:10.617000Z,2022-12-05T13:31:29.599000Z,2022-12-05T15:30:38.806000,2022-12-05T13:31:30.050232Z,679,C648PKXQ,26,38,Male,Asian,India,United Kingdom,India,Tamil,No,Full-Time
638df181a15310f76e40b9d2,5c43724ab00b3300018f49bf,APPROVED,2022-12-05T13:26:25.101000Z,2022-12-05T13:36:53.053000Z,2022-12-05T15:30:38.892000,2022-12-05T13:36:53.496069Z,628,C648PKXQ,325,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
638df1acd5006995d6c5d13f,5aa8e2fd873cda00012d1f1b,APPROVED,2022-12-05T13:27:11.244000Z,2022-12-05T13:33:27.609000Z,2022-12-05T15:30:38.974000,2022-12-05T13:33:28.013519Z,377,C648PKXQ,1404,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638df233c2818d3b94262b1f,5d7bcad21cb70e0019f84c81,APPROVED,2022-12-05T13:29:23.693000Z,2022-12-05T13:48:44.735000Z,2022-12-05T15:30:39.058000,2022-12-05T13:48:45.186547Z,1162,C648PKXQ,370,63,Male,Asian,Pakistan,United Kingdom,Pakistan,Urdu,No,DATA_EXPIRED
638df2e12c0f0fb1f8aa3743,62b20662ca9e4e8378d8d7a3,APPROVED,2022-12-05T13:32:22.794000Z,2022-12-05T13:43:26.383000Z,2022-12-05T15:30:39.142000,2022-12-05T13:43:26.824064Z,664,C648PKXQ,158,27,Male,White,Turkey,United Kingdom,Turkey,Turkish,Yes,Full-Time
638df2ef2fbd2d06ecc5d116,5c094b4b1907db00016017d7,APPROVED,2022-12-05T13:32:55.438000Z,2022-12-05T13:43:35.614000Z,2022-12-05T15:30:39.231000,2022-12-05T13:43:35.954657Z,641,C648PKXQ,629,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Due to start a new job within the next month
638df307f6187cfa7894d794,5fe7286bc92b3656632ac24d,APPROVED,2022-12-05T13:32:57.080000Z,2022-12-05T13:58:25.685000Z,2022-12-05T15:30:39.321000,2022-12-05T13:58:26.092507Z,1529,C648PKXQ,425,24,Male,White,Belgium,United Kingdom,United Kingdom,English,No,Full-Time
638df3ddd407beb1ea703c36,59501095c58c85000101dc57,APPROVED,2022-12-05T13:36:37.783000Z,2022-12-05T13:44:56.475000Z,2022-12-05T15:30:39.406000,2022-12-05T13:44:56.877234Z,499,C648PKXQ,1554,66,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
638df4bd384eb74cc8742bde,5fe33a4cbf9ae4f929bad4b4,APPROVED,2022-12-05T13:40:20.620000Z,2022-12-05T13:46:19.760000Z,2022-12-05T15:30:39.490000,2022-12-05T13:46:22.585573Z,360,C648PKXQ,774,53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638df5c24a0b087ded7efccc,5993260f4f3a820001fb39a7,APPROVED,2022-12-05T13:44:46.330000Z,2022-12-05T14:04:57.559000Z,2022-12-05T15:30:39.573000,2022-12-05T14:04:58.009011Z,1212,C648PKXQ,1675,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638df63e64fad3b3a20f3653,59feed1da383a100011b3eaa,APPROVED,2022-12-05T13:46:41.743000Z,2022-12-05T13:53:46.455000Z,2022-12-05T15:30:39.656000,2022-12-05T13:53:47.033095Z,425,C648PKXQ,2449,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638df877533a597d3c277879,634852bc2a721934a4650819,APPROVED,2022-12-05T13:56:09.761000Z,2022-12-05T14:01:01.649000Z,2022-12-05T15:30:39.742000,2022-12-05T14:01:02.085656Z,292,C648PKXQ,74,18,Male,White,United Kingdom,United Kingdom,United Kingdom,Polish,Yes,Part-Time
638df9792ce95b912950ff96,5b7ffeeb05fbbd00016aa0bc,APPROVED,2022-12-05T14:00:31.971000Z,2022-12-05T14:07:08.055000Z,2022-12-05T15:30:39.824000,2022-12-05T14:07:08.539922Z,397,C648PKXQ,810,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
638df9bbe284a93c3b0ce1cc,5ec6f9a4ce75e2141fb9d957,APPROVED,2022-12-05T14:01:36.418000Z,2022-12-05T14:12:06.085000Z,2022-12-05T15:30:39.906000,2022-12-05T14:12:06.635545Z,630,C648PKXQ,645,33,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638df9f2872a404adc556224,5c69a12bb1b0080001bfca6a,APPROVED,2022-12-05T14:02:33.543000Z,2022-12-05T14:14:54.161000Z,2022-12-05T15:30:39.991000,2022-12-05T14:14:54.577847Z,741,C648PKXQ,1546,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dfa4397e6607bcc2778ae,5edcb44d9b29b400086aa550,APPROVED,2022-12-05T14:03:51.025000Z,2022-12-05T14:10:03.185000Z,2022-12-05T15:30:40.072000,2022-12-05T14:10:03.529922Z,373,C648PKXQ,1047,36,Female,White,Italy,United Kingdom,Italy,Italian,No,Full-Time
638dfb053c06aa8e8fea24c2,5e5f8c16394d082c15a4e93a,APPROVED,2022-12-05T14:07:06.224000Z,2022-12-05T14:16:28.341000Z,2022-12-05T15:30:40.156000,2022-12-05T14:16:28.710196Z,563,C648PKXQ,1106,62,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dfb6996da15266a699c63,60a6e4db0fb2c1d91fc00724,APPROVED,2022-12-05T14:08:44.709000Z,2022-12-05T14:16:07.862000Z,2022-12-05T15:30:40.243000,2022-12-05T14:16:08.212659Z,444,C648PKXQ,341,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dfbc6bee5e6939fadd373,62c1741ab93bab98ecfdb990,APPROVED,2022-12-05T14:10:55.302000Z,2022-12-05T14:19:01.292000Z,2022-12-05T15:30:40.328000,2022-12-05T14:19:01.842054Z,486,C648PKXQ,198,64,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638dfbf5fd5da271ad37743f,5db767dfdda62c000caa2a95,APPROVED,2022-12-05T14:11:01.462000Z,2022-12-05T14:19:08.748000Z,2022-12-05T15:30:40.414000,2022-12-05T14:19:09.108219Z,488,C648PKXQ,358,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dfbf7dbfe0e7bd7b73ba5,5c62e304d4bb5f0001fc002b,APPROVED,2022-12-05T14:11:17.175000Z,2022-12-05T14:20:50.668000Z,2022-12-05T15:30:40.500000,2022-12-05T14:20:52.013355Z,574,C648PKXQ,1482,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
638dfc08098add6c4855622a,5c3e6c9208a31d000166c3dc,APPROVED,2022-12-05T14:11:28.622000Z,2022-12-05T14:24:59.648000Z,2022-12-05T15:30:40.587000,2022-12-05T14:25:01.250176Z,812,C648PKXQ,573,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638dfc7efd5da271ad377453,5a4bb2a49f5e570001e8372f,APPROVED,2022-12-05T14:13:18.635000Z,2022-12-05T14:22:16.089000Z,2022-12-05T15:30:40.674000,2022-12-05T14:22:16.452444Z,538,C648PKXQ,985,39,Female,White,Lithuania,United Kingdom,Lithuania,Lithuanian,No,Full-Time
638dfcba51b692709695ddf9,614c5dc3cda534db7afc2e73,APPROVED,2022-12-05T14:14:21.077000Z,2022-12-05T14:29:44.440000Z,2022-12-05T15:30:40.760000,2022-12-05T14:29:44.875883Z,924,C648PKXQ,781,64,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638dfe8fd408c0eb5095de07,559272f4fdf99b7e42e96932,APPROVED,2022-12-05T14:22:12.125000Z,2022-12-05T14:38:13.569000Z,2022-12-05T15:30:40.843000,2022-12-05T14:38:14.068853Z,962,C648PKXQ,3586,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dffc5c72857ec52add345,60ede71b5261321901a2a31c,APPROVED,2022-12-05T14:27:20.760000Z,2022-12-05T14:39:21.406000Z,2022-12-05T15:30:40.931000,2022-12-05T14:39:21.969564Z,721,C648PKXQ,430,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638e0016c6854013477efd1b,5ef5f74fb4a08f2676fb3aba,APPROVED,2022-12-05T14:28:43.186000Z,2022-12-05T14:51:29.444000Z,2022-12-05T15:30:41.012000,2022-12-05T14:51:29.802542Z,1367,C648PKXQ,1115,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
638e01bcb7dfec24c1add3ab,5932ccd3cf0d9600010e91c3,APPROVED,2022-12-05T14:35:46.335000Z,2022-12-05T14:51:19.612000Z,2022-12-05T15:30:41.096000,2022-12-05T14:51:19.969267Z,934,C648PKXQ,1599,63,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
638e025131913aaee6344dc5,567bc629b7d79a0012b27334,APPROVED,2022-12-05T14:38:09.553000Z,2022-12-05T14:52:47.588000Z,2022-12-05T15:30:41.180000,2022-12-05T14:52:47.981051Z,879,C648PKXQ,332,74,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
638e0268a1581b99c8703c98,59a734ce0c87a000017481ed,APPROVED,2022-12-05T14:38:35.530000Z,2022-12-05T14:51:06.027000Z,2022-12-05T15:30:41.263000,2022-12-05T14:51:06.395836Z,751,C648PKXQ,1155,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638e02f7a1581b99c8703cb0,576144e5eaf3f80007481fce,APPROVED,2022-12-05T14:40:58.851000Z,2022-12-05T14:48:01.123000Z,2022-12-05T15:30:41.349000,2022-12-05T14:48:01.501020Z,423,C648PKXQ,1869,70,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
638e03be5c39c3a008add3c7,5ea4360dd2c7cf012a1f60a7,APPROVED,2022-12-05T14:44:17.048000Z,2022-12-05T14:51:06.843000Z,2022-12-05T15:30:41.435000,2022-12-05T14:51:07.214796Z,410,C648PKXQ,839,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638e05d726df475008ac3b7c,60eb0cfad879be1d377e9f34,APPROVED,2022-12-05T14:53:32.106000Z,2022-12-05T15:00:15.512000Z,2022-12-05T15:30:41.522000,2022-12-05T15:00:15.916506Z,404,C648PKXQ,441,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638e07669e5e24cbbdb73bb2,5c2f8868be6a5f000177f988,APPROVED,2022-12-05T14:59:59.927000Z,2022-12-05T15:10:04.178000Z,2022-12-05T15:30:41.604000,2022-12-05T15:10:04.738743Z,605,C648PKXQ,657,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
638e08c444e045ffecb73b54,5af32f9d003f6c0001f2905b,APPROVED,2022-12-05T15:05:45.997000Z,2022-12-05T15:13:24.885000Z,2022-12-05T15:30:41.689000,2022-12-05T15:13:25.348761Z,459,C648PKXQ,309,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638e0941c674da7c77b389a4,54ad30a4fdf99b6f3e1e2b6b,APPROVED,2022-12-05T15:08:12.181000Z,2022-12-05T15:16:06.108000Z,2022-12-05T15:30:41.773000,2022-12-05T15:16:06.697773Z,474,C648PKXQ,837,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638e0a5ea42a5c1402f462b5,6078661a148492f9436d8bb0,APPROVED,2022-12-05T15:12:50.318000Z,2022-12-05T15:22:49.592000Z,2022-12-05T15:30:41.856000,2022-12-05T15:22:50.008850Z,600,C648PKXQ,456,63,Male,White,Gibraltar,United Kingdom,United Kingdom,English,No,Full-Time
638e0a7ab85dd1bba570007b,5e0f5f8658a5c768bf461df8,APPROVED,2022-12-05T15:13:10.200000Z,2022-12-05T15:22:18.967000Z,2022-12-05T15:30:42.103000,2022-12-05T15:22:19.385619Z,549,C648PKXQ,558,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
638e0b0b3554ae921da719ca,5ac337b6a3ba7a0001b48ad3,APPROVED,2022-12-05T15:15:25.802000Z,2022-12-05T15:21:39.750000Z,2022-12-05T15:30:42.188000,2022-12-05T15:21:41.206927Z,374,C648PKXQ,720,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638e0b6d59f5af882e7eb37b,5a9fe0026219a30001f55a2c,APPROVED,2022-12-05T15:17:08.682000Z,2022-12-05T15:26:07.615000Z,2022-12-05T15:30:42.272000,2022-12-05T15:26:08.384361Z,539,C648PKXQ,1559,66,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638e0bd2d0ab174e28245299,5c33668916da980001530dab,APPROVED,2022-12-05T15:18:42.862000Z,2022-12-05T15:26:51.144000Z,2022-12-05T15:30:42.360000,2022-12-05T15:26:51.968742Z,489,C648PKXQ,960,64,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638e0d7d061fe61394ad9edf,605dcb4e4e9a3d6d35a10f62,APPROVED,2022-12-05T15:25:55.669000Z,2022-12-05T15:32:27.504000Z,2022-12-05T16:15:49.669000,2022-12-05T15:32:28.038904Z,392,C648PKXQ,165,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
638e0d9ae5d06205c47eba3d,5d5e7ba86b5ac6001a0b751a,APPROVED,2022-12-05T15:26:25.232000Z,2022-12-05T15:33:33.865000Z,2022-12-05T16:15:49.755000,2022-12-05T15:33:34.295608Z,429,C648PKXQ,563,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638e10290ab6efd9cf49939a,5cdfb5e4b5dcb500011d0d07,APPROVED,2022-12-05T15:37:19.540000Z,2022-12-05T15:45:23.452000Z,2022-12-05T16:15:49.836000,2022-12-05T15:45:23.889907Z,484,C648PKXQ,1031,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
638e11873c61b3a1d9c203c7,6103bdc835998477c466356d,APPROVED,2022-12-05T15:43:13.097000Z,2022-12-05T15:52:06.114000Z,2022-12-05T16:15:49.920000,2022-12-05T15:52:06.665442Z,534,C648PKXQ,228,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638e11d0868687712527789e,5e9375259c9687000b26ec11,APPROVED,2022-12-05T15:44:29.818000Z,2022-12-05T15:50:11.783000Z,2022-12-05T16:15:50.007000,2022-12-05T15:50:12.156460Z,342,C648PKXQ,1217,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
638e131412a05606c1a719c3,5f4cc54c57230502cd1ec6a5,APPROVED,2022-12-05T15:49:43.807000Z,2022-12-05T16:01:23.562000Z,2022-12-05T16:15:50.087000,2022-12-05T16:01:23.966986Z,700,C648PKXQ,905,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638e138673521f998194d730,5d53ddf96937fb000171d892,APPROVED,2022-12-05T15:51:59.046000Z,2022-12-05T16:04:29.778000Z,2022-12-05T16:15:50.169000,2022-12-05T16:04:30.223919Z,751,C648PKXQ,665,60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638e13cd8acb4acf52402bc3,5b52f4933234ab00014ca442,APPROVED,2022-12-05T15:52:45.383000Z,2022-12-05T16:03:02.686000Z,2022-12-05T16:15:50.249000,2022-12-05T16:03:04.382261Z,618,C648PKXQ,838,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638e13dca27153edd6239226,63654c8a8cd2bf219fd46c09,APPROVED,2022-12-05T15:53:03.895000Z,2022-12-05T16:00:38.273000Z,2022-12-05T16:15:50.336000,2022-12-05T16:00:38.604755Z,455,C648PKXQ,49,18,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
638e13f6c88f0b2d9cb73ba6,60c1dd126f54be37009b21c8,APPROVED,2022-12-05T15:53:29.530000Z,2022-12-05T16:25:49.615000Z,2022-12-05T19:16:32.953000,2022-12-05T16:25:50.259801Z,1941,C648PKXQ,259,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638e157e5f3c60ed52ad9eb3,634693a12f9bb92e6df38948,APPROVED,2022-12-05T15:59:58.231000Z,2022-12-05T16:06:39.852000Z,2022-12-05T16:15:50.421000,2022-12-05T16:06:40.307941Z,402,C648PKXQ,97,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638e1731c8de5edb80cda687,5ea00c9769e0250009a479df,APPROVED,2022-12-05T16:07:29.554000Z,2022-12-05T16:16:32.327000Z,2022-12-05T19:16:33.084000,2022-12-05T16:16:32.668886Z,543,C648PKXQ,816,79,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638e17862bbf0634a00f3621,5ea01c7e792cdc00099748d6,APPROVED,2022-12-05T16:08:47.348000Z,2022-12-05T16:15:43.013000Z,2022-12-05T16:15:50.507000,2022-12-05T16:15:43.375884Z,416,C648PKXQ,1021,56,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638e18a3e29f81074a7224b4,54b2d430fdf99b0157256e35,APPROVED,2022-12-05T16:13:27.968000Z,2022-12-05T16:21:28.735000Z,2022-12-05T19:16:33.189000,2022-12-05T16:21:29.165805Z,481,C648PKXQ,1127,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638e18aeea476c61fa35a840,5f262b3018c68e27aebdd170,APPROVED,2022-12-05T16:13:40.671000Z,2022-12-05T16:30:14.268000Z,2022-12-05T19:16:33.293000,2022-12-05T16:30:15.192728Z,994,C648PKXQ,911,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Other
